,TEMP,DEWP,PRCP,STP,WDSP
2006-01-01,34.9,29.1,0.07,971.0,5.8
2006-01-02,39.1,34.6,0.02,969.0,5.5
2006-01-03,40.0,39.3,1.36,964.5,5.9
2006-01-04,41.5,40.1,0.02,968.1,4.9
2006-01-05,38.6,36.1,0.02,963.5,7.8
2006-01-06,27.7,22.7,0.06,968.0,11.4
2006-01-07,24.9,17.9,0.0,968.1,7.5
2006-01-08,35.0,27.0,0.0,967.6,6.4
2006-01-09,46.9,33.8,0.0,968.7,10.7
2006-01-10,37.4,30.1,0.0,984.4,5.1
2006-01-11,48.7,39.4,0.0,973.1,7.8
2006-01-12,42.7,31.4,0.05,971.3,7.7
2006-01-13,49.0,27.8,0.0,964.9,5.2
2006-01-14,39.5,33.9,0.53,956.1,13.9
2006-01-15,25.9,14.4,0.19,970.6,13.5
2006-01-16,29.4,17.9,0.0,967.8,3.9
2006-01-17,38.9,30.7,0.0,963.5,6.5
2006-01-18,35.8,30.9,0.53,959.1,13.6
2006-01-19,36.0,22.2,0.18,975.9,8.5
2006-01-20,53.3,31.2,0.0,974.8,8.8
2006-01-21,47.6,35.8,0.01,974.2,11.4
2006-01-22,30.4,20.9,0.0,987.9,4.0
2006-01-23,37.7,31.9,0.42,975.1,6.1
2006-01-24,32.8,25.3,0.05,967.9,7.4
2006-01-25,31.2,25.8,0.15,966.3,14.2
2006-01-26,25.6,16.1,0.03,982.7,12.8
2006-01-27,24.9,15.4,0.0,989.5,2.4
2006-01-28,43.0,23.2,0.0,982.0,4.9
2006-01-29,45.9,33.6,0.0,965.9,7.7
2006-01-30,48.2,36.7,0.14,962.3,7.0
2006-01-31,36.4,31.2,0.09,965.2,8.4
2006-02-01,33.8,24.8,0.06,970.7,6.7
2006-02-02,43.3,28.6,0.0,965.6,5.6
2006-02-03,42.7,39.6,0.56,959.2,5.2
2006-02-04,40.6,38.5,0.02,959.2,7.5
2006-02-05,31.2,26.1,0.29,953.5,14.4
2006-02-06,26.8,17.6,0.07,965.3,12.3
2006-02-07,26.4,14.6,0.01,972.1,8.0
2006-02-08,24.5,18.6,0.0,974.1,5.8
2006-02-09,20.7,13.6,0.01,975.2,9.1
2006-02-10,25.9,15.3,0.0,974.6,6.0
2006-02-11,28.5,21.8,0.0,971.9,4.8
2006-02-12,25.2,21.4,0.03,965.4,10.3
2006-02-13,21.8,15.0,0.01,969.4,8.8
2006-02-14,31.5,19.0,0.01,970.3,11.1
2006-02-15,45.8,24.4,0.0,974.7,10.0
2006-02-16,49.4,37.2,0.0,975.1,6.1
2006-02-17,44.2,30.6,0.3,973.0,15.3
2006-02-18,20.8,10.0,0.04,982.2,14.0
2006-02-19,9.6,-2.7,0.01,985.4,7.1
2006-02-20,22.1,6.2,0.0,976.8,6.7
2006-02-21,28.9,14.1,0.0,971.3,8.3
2006-02-22,33.0,20.1,0.0,970.4,3.1
2006-02-23,38.5,24.7,0.0,968.7,7.6
2006-02-24,30.7,14.8,0.02,978.1,11.4
2006-02-25,37.5,14.1,0.0,973.7,11.5
2006-02-26,22.6,11.7,0.0,980.8,12.2
2006-02-27,20.8,11.8,0.03,975.0,6.4
2006-02-28,23.6,15.8,0.07,970.6,7.0
2006-03-01,31.5,12.9,0.02,969.7,3.9
2006-03-02,33.2,25.0,0.09,961.8,7.1
2006-03-03,24.3,18.1,0.08,974.6,12.2
2006-03-04,25.6,17.8,0.0,980.3,10.1
2006-03-05,30.3,18.7,0.0,981.3,7.9
2006-03-06,34.2,17.8,0.0,974.1,3.9
2006-03-07,31.3,15.8,0.0,978.5,8.2
2006-03-08,32.8,18.3,0.0,974.9,3.4
2006-03-09,48.8,40.1,0.07,962.8,7.0
2006-03-10,55.7,41.4,0.04,959.5,12.7
2006-03-11,44.9,40.0,0.09,977.1,3.7
2006-03-12,53.2,51.0,0.6,974.0,4.2
2006-03-13,59.4,53.5,0.61,965.8,8.3
2006-03-14,42.9,32.7,0.34,961.9,14.1
2006-03-15,34.7,20.7,0.0,971.1,18.2
2006-03-16,35.8,19.7,0.0,975.9,7.0
2006-03-17,36.7,16.6,0.0,975.0,9.3
2006-03-18,28.9,11.4,0.0,978.0,11.6
2006-03-19,31.1,14.9,0.0,976.2,9.3
2006-03-20,32.5,19.3,0.0,976.3,7.4
2006-03-21,27.1,11.9,0.0,970.5,8.4
2006-03-22,29.0,17.6,0.0,972.4,12.0
2006-03-23,34.4,23.7,0.0,978.2,3.9
2006-03-24,35.4,28.1,0.0,974.9,3.1
2006-03-25,32.6,27.4,0.02,972.3,6.3
2006-03-26,33.7,30.4,0.06,975.1,6.3
2006-03-27,36.8,23.5,0.01,980.7,5.3
2006-03-28,44.0,30.8,0.0,977.2,4.0
2006-03-29,47.4,36.1,0.0,978.9,2.2
2006-03-30,49.6,33.3,0.0,980.3,3.4
2006-03-31,58.8,40.3,0.0,974.7,7.1
2006-04-01,54.8,47.5,0.12,968.9,12.0
2006-04-02,48.0,41.0,0.0,974.3,6.4
2006-04-03,54.7,47.1,0.14,962.2,8.9
2006-04-04,40.9,25.5,0.12,967.7,13.9
2006-04-05,35.8,27.9,0.02,967.3,13.0
2006-04-06,43.7,29.4,0.01,969.8,2.5
2006-04-07,57.3,42.7,0.21,961.0,7.9
2006-04-08,44.9,35.3,0.41,965.6,12.7
2006-04-09,38.0,24.6,0.0,977.8,7.6
2006-04-10,46.4,25.4,0.0,980.1,2.1
2006-04-11,56.2,27.0,0.0,980.1,2.6
2006-04-12,64.9,35.8,0.0,976.4,8.0
2006-04-13,63.7,48.5,0.22,975.0,5.8
2006-04-14,63.1,49.4,0.0,967.4,6.1
2006-04-15,65.0,49.6,0.02,961.0,8.8
2006-04-16,54.4,36.7,0.0,965.9,4.3
2006-04-17,56.8,31.9,0.0,963.9,8.0
2006-04-18,55.4,34.8,0.0,971.1,6.9
2006-04-19,61.2,36.2,0.0,970.7,6.7
2006-04-20,63.9,35.0,0.0,971.6,3.2
2006-04-21,66.7,47.4,0.0,971.0,4.3
2006-04-22,60.1,57.2,0.72,968.7,5.8
2006-04-23,57.8,47.9,0.57,967.2,7.9
2006-04-24,53.7,44.4,0.31,968.2,6.2
2006-04-25,50.2,42.5,0.11,968.5,6.3
2006-04-26,41.5,29.4,0.26,971.5,3.8
2006-04-27,52.1,30.2,0.0,969.5,5.7
2006-04-28,53.8,25.7,0.0,977.7,7.7
2006-04-29,55.7,26.8,0.0,982.9,5.3
2006-04-30,60.6,27.8,0.0,981.6,8.6
2006-05-01,62.5,28.0,0.0,980.8,8.4
2006-05-02,58.7,37.5,0.0,974.1,3.7
2006-05-03,58.7,51.8,0.03,970.7,5.7
2006-05-04,61.5,48.6,0.0,970.6,4.8
2006-05-05,62.1,45.8,0.0,967.6,4.6
2006-05-06,55.9,39.0,0.0,968.8,8.9
2006-05-07,49.9,28.0,0.0,974.5,4.6
2006-05-08,53.8,37.0,0.0,974.3,5.2
2006-05-09,58.6,37.0,0.0,972.7,7.2
2006-05-10,64.0,40.9,0.0,967.6,4.1
2006-05-11,63.9,54.7,0.04,957.4,8.7
2006-05-12,50.8,43.8,0.7,960.2,8.1
2006-05-13,55.1,42.8,0.0,965.5,4.8
2006-05-14,58.0,46.5,0.0,965.8,6.1
2006-05-15,51.0,47.5,0.38,967.0,4.8
2006-05-16,50.4,47.5,0.26,963.4,6.0
2006-05-17,54.5,50.9,0.31,960.3,6.8
2006-05-18,54.3,47.3,0.42,955.6,7.4
2006-05-19,47.7,42.3,0.14,960.1,6.2
2006-05-20,52.0,42.9,0.14,964.5,6.8
2006-05-21,52.8,36.9,0.0,966.1,11.3
2006-05-22,49.0,35.5,0.04,973.1,8.4
2006-05-23,49.4,32.6,0.0,977.3,6.7
2006-05-24,57.1,36.1,0.0,975.8,4.7
2006-05-25,63.5,51.1,0.01,967.9,4.4
2006-05-26,65.5,60.3,0.24,961.0,6.7
2006-05-27,67.7,60.1,0.25,967.6,6.7
2006-05-28,70.4,57.5,0.0,976.2,1.6
2006-05-29,74.2,59.3,0.0,977.4,1.3
2006-05-30,77.0,61.9,0.0,976.7,2.2
2006-05-31,78.1,63.7,0.0,976.2,3.7
2006-06-01,73.1,65.5,0.26,974.3,4.2
2006-06-02,66.5,64.1,0.33,969.9,4.5
2006-06-03,60.8,53.1,0.42,967.9,9.3
2006-06-04,57.7,53.9,0.51,968.3,6.6
2006-06-05,60.7,49.0,0.21,970.6,7.9
2006-06-06,66.0,48.5,0.01,971.2,5.4
2006-06-07,66.8,52.4,0.0,968.9,4.6
2006-06-08,68.1,54.4,0.0,967.2,7.1
2006-06-09,66.7,53.9,0.0,967.8,8.7
2006-06-10,58.4,43.3,0.0,969.0,10.1
2006-06-11,55.0,38.7,0.0,969.9,6.6
2006-06-12,58.0,44.2,0.0,972.2,5.6
2006-06-13,63.4,51.0,0.0,975.1,4.0
2006-06-14,67.6,51.8,0.0,972.9,8.1
2006-06-15,66.7,47.4,0.0,974.9,8.1
2006-06-16,66.9,45.1,0.0,978.8,2.7
2006-06-17,72.5,52.8,0.0,977.4,3.1
2006-06-18,77.4,60.8,0.0,975.0,6.1
2006-06-19,74.7,62.9,0.22,971.3,6.0
2006-06-20,69.8,57.2,0.35,971.8,7.1
2006-06-21,67.2,55.0,0.0,975.6,4.1
2006-06-22,72.8,66.2,0.51,975.0,6.3
2006-06-23,66.9,64.6,1.11,975.9,3.9
2006-06-24,69.7,60.6,0.14,976.0,4.4
2006-06-25,68.8,59.6,0.0,974.3,4.1
2006-06-26,68.3,65.5,0.02,971.9,2.2
2006-06-27,68.8,66.3,0.47,971.9,4.7
2006-06-28,69.3,62.1,0.29,973.8,4.7
2006-06-29,65.3,56.2,0.0,975.2,5.5
2006-06-30,66.3,53.4,0.25,975.6,4.2
2006-07-01,69.2,55.9,0.0,977.0,4.6
2006-07-02,77.4,64.2,0.0,975.3,8.5
2006-07-03,73.7,66.3,0.08,976.0,5.2
2006-07-04,70.7,67.0,0.67,973.2,6.0
2006-07-05,70.1,63.2,0.51,972.2,6.5
2006-07-06,63.3,49.6,0.23,977.1,9.7
2006-07-07,64.2,51.5,0.0,982.3,2.6
2006-07-08,67.2,55.3,0.0,980.9,1.5
2006-07-09,68.6,57.0,0.0,974.9,2.9
2006-07-10,71.6,60.6,0.0,972.6,5.9
2006-07-11,75.1,65.1,0.0,975.2,4.2
2006-07-12,72.4,68.3,0.82,974.2,7.6
2006-07-13,74.4,67.8,0.42,972.6,4.6
2006-07-14,75.4,69.4,0.0,972.9,2.7
2006-07-15,77.1,67.7,0.04,972.4,7.7
2006-07-16,77.4,63.5,0.0,975.8,3.1
2006-07-17,79.4,66.0,0.0,975.5,3.4
2006-07-18,79.3,66.6,0.0,973.9,4.4
2006-07-19,78.1,64.9,0.0,976.4,4.2
2006-07-20,78.9,67.1,0.0,975.4,2.6
2006-07-21,75.9,68.0,0.0,971.8,4.5
2006-07-22,70.8,66.8,0.78,966.4,5.9
2006-07-23,67.0,59.3,0.14,970.5,4.7
2006-07-24,69.4,56.5,0.0,973.5,3.8
2006-07-25,72.9,59.6,0.0,973.5,2.9
2006-07-26,75.0,61.9,0.0,972.1,4.0
2006-07-27,77.5,66.5,0.0,970.9,7.0
2006-07-28,76.4,68.4,0.06,972.1,8.5
2006-07-29,74.6,69.2,0.0,973.5,5.0
2006-07-30,75.8,70.4,0.0,971.1,5.1
2006-07-31,76.3,69.5,0.34,971.1,4.8
2006-08-01,82.0,71.3,0.0,973.0,4.6
2006-08-02,82.8,71.9,0.0,972.3,6.1
2006-08-03,82.2,69.9,0.0,969.6,7.3
2006-08-04,73.9,64.3,0.4,971.9,7.6
2006-08-05,72.9,56.7,0.0,977.2,3.4
2006-08-06,74.7,60.1,0.0,977.0,5.6
2006-08-07,78.7,69.3,0.0,975.3,5.7
2006-08-08,75.0,60.7,0.0,976.8,6.9
2006-08-09,71.0,56.0,0.0,976.9,4.3
2006-08-10,72.8,59.4,0.0,971.0,4.4
2006-08-11,71.3,55.2,0.0,971.0,7.0
2006-08-12,68.3,45.5,0.0,974.7,6.4
2006-08-13,67.1,47.9,0.0,975.7,3.3
2006-08-14,71.6,57.3,0.0,971.9,5.2
2006-08-15,73.9,62.1,0.05,970.5,7.4
2006-08-16,70.2,54.0,0.02,977.4,3.9
2006-08-17,72.2,56.3,0.0,979.1,4.0
2006-08-18,74.7,60.3,0.0,977.2,3.8
2006-08-19,76.3,65.6,0.0,972.2,4.7
2006-08-20,72.8,64.4,0.6,970.5,8.6
2006-08-21,66.9,55.6,0.0,976.5,4.8
2006-08-22,69.5,55.2,0.0,976.8,2.6
2006-08-23,70.3,57.7,0.0,974.8,2.5
2006-08-24,70.2,58.8,0.0,972.4,1.7
2006-08-25,73.9,61.3,0.0,972.0,2.3
2006-08-26,76.8,62.7,0.0,973.2,1.4
2006-08-27,75.9,67.1,0.01,972.1,4.8
2006-08-28,71.7,68.4,0.32,971.3,2.9
2006-08-29,73.8,69.3,0.21,966.0,7.5
2006-08-30,67.3,63.2,0.01,970.5,5.6
2006-08-31,66.4,59.7,0.0,974.7,8.9
2006-09-01,63.3,52.6,0.0,977.2,9.7
2006-09-02,56.0,52.9,0.48,974.9,9.0
2006-09-03,57.6,53.6,0.09,974.9,5.9
2006-09-04,60.2,53.6,0.0,977.3,1.3
2006-09-05,63.8,57.9,0.15,975.2,2.7
2006-09-06,64.2,56.8,0.03,973.6,3.3
2006-09-07,62.3,54.4,0.0,976.0,1.3
2006-09-08,65.9,55.2,0.0,975.3,1.7
2006-09-09,67.1,56.5,0.0,975.2,3.2
2006-09-10,63.7,56.9,0.0,977.7,4.5
2006-09-11,65.2,57.9,0.0,979.1,5.4
2006-09-12,62.1,58.6,0.0,976.8,6.6
2006-09-13,61.7,60.5,1.0,970.1,5.7
2006-09-14,62.4,60.0,0.35,969.5,4.7
2006-09-15,63.3,59.4,0.13,975.1,6.6
2006-09-16,61.9,57.5,0.02,977.6,2.8
2006-09-17,61.9,56.6,0.0,973.8,2.3
2006-09-18,67.4,57.0,0.0,968.1,5.7
2006-09-19,65.4,55.6,0.1,965.4,7.5
2006-09-20,54.2,44.7,0.0,969.0,9.6
2006-09-21,52.1,41.8,0.0,974.9,2.8
2006-09-22,56.3,47.4,0.0,973.9,4.4
2006-09-23,65.8,60.8,0.12,967.9,8.7
2006-09-24,67.2,58.3,0.02,964.0,10.9
2006-09-25,57.7,46.2,0.04,969.5,7.3
2006-09-26,57.4,46.3,0.0,972.5,3.4
2006-09-27,60.2,49.2,0.0,970.5,5.9
2006-09-28,56.8,51.0,0.03,964.6,5.3
2006-09-29,50.0,43.5,0.58,968.8,6.9
2006-09-30,47.8,44.1,0.02,971.6,5.5
2006-10-01,54.2,48.2,0.1,972.0,6.2
2006-10-02,55.0,47.4,0.0,978.7,2.1
2006-10-03,62.4,55.3,0.0,977.5,4.6
2006-10-04,64.7,59.3,0.0,975.5,4.6
2006-10-05,56.9,50.3,0.0,977.4,8.4
2006-10-06,50.7,40.0,0.0,981.4,8.7
2006-10-07,50.1,36.3,0.0,984.2,5.2
2006-10-08,59.5,49.7,0.0,982.1,3.5
2006-10-09,61.7,53.6,0.0,978.5,1.3
2006-10-10,62.2,54.3,0.0,974.2,1.2
2006-10-11,61.3,56.3,0.0,964.3,6.3
2006-10-12,47.5,38.0,0.43,960.0,9.9
2006-10-13,39.6,23.5,0.04,965.9,9.6
2006-10-14,44.2,23.9,0.0,967.2,10.1
2006-10-15,42.4,26.7,0.0,973.8,3.5
2006-10-16,45.6,30.8,0.0,977.6,2.4
2006-10-17,53.6,47.4,0.73,967.4,8.4
2006-10-18,57.1,52.8,0.96,967.9,5.8
2006-10-19,57.6,54.4,0.01,966.0,3.8
2006-10-20,47.7,44.1,1.33,962.9,10.3
2006-10-21,46.6,35.8,0.46,972.4,6.3
2006-10-22,48.1,38.1,0.0,967.3,7.2
2006-10-23,38.9,30.9,0.0,968.7,11.1
2006-10-24,36.8,28.5,0.0,970.6,11.2
2006-10-25,40.6,30.0,0.0,976.1,10.3
2006-10-26,42.3,27.8,0.0,979.1,3.0
2006-10-27,44.8,35.3,0.0,971.0,6.9
2006-10-28,45.3,41.5,1.06,952.5,11.1
2006-10-29,42.1,25.5,0.1,962.7,13.2
2006-10-30,46.8,29.7,0.0,973.1,3.6
2006-10-31,58.5,42.2,0.0,970.3,7.8
2006-11-01,47.5,40.1,0.14,973.5,4.6
2006-11-02,38.2,28.4,0.05,975.1,9.0
2006-11-03,30.0,18.1,0.0,983.1,7.9
2006-11-04,31.3,16.1,0.0,987.7,1.7
2006-11-05,40.8,20.2,0.0,986.0,3.2
2006-11-06,48.1,26.9,0.0,983.2,2.7
2006-11-07,49.4,33.6,0.0,975.5,4.4
2006-11-08,54.2,48.3,0.0,962.6,6.1
2006-11-09,55.5,46.3,0.0,962.5,7.2
2006-11-10,54.7,46.3,0.0,969.7,4.0
2006-11-11,58.0,49.9,0.0,966.2,6.7
2006-11-12,40.6,36.5,0.39,975.8,11.7
2006-11-13,39.1,36.1,0.0,976.1,3.3
2006-11-14,41.6,39.4,0.0,969.6,3.3
2006-11-15,41.2,35.9,0.01,967.6,3.4
2006-11-16,56.5,51.6,0.61,956.1,10.2
2006-11-17,43.3,37.2,0.24,963.8,8.8
2006-11-18,39.9,31.6,0.01,973.2,1.0
2006-11-19,39.0,32.7,0.0,972.8,5.4
2006-11-20,34.8,30.2,0.07,976.7,6.5
2006-11-21,33.2,23.3,0.0,986.0,4.2
2006-11-22,37.1,21.0,0.0,983.4,5.5
2006-11-23,40.8,21.2,0.0,979.6,5.0
2006-11-24,39.5,25.2,0.0,980.8,3.0
2006-11-25,43.5,25.5,0.0,980.2,2.0
2006-11-26,49.9,34.0,0.0,981.1,2.5
2006-11-27,50.8,38.9,0.0,981.8,2.2
2006-11-28,50.4,36.5,0.0,980.3,2.3
2006-11-29,57.8,48.0,0.0,979.2,5.9
2006-11-30,60.7,53.9,0.01,974.7,6.9
2006-12-01,59.5,48.9,0.02,961.9,10.9
2006-12-02,33.2,21.4,0.28,979.1,10.4
2006-12-03,32.2,21.4,0.0,983.7,3.4
2006-12-04,24.2,12.0,0.0,981.3,11.1
2006-12-05,27.1,14.4,0.0,979.2,8.2
2006-12-06,34.5,15.4,0.0,975.7,7.9
2006-12-07,34.1,23.2,0.0,973.0,12.6
2006-12-08,18.4,9.0,0.01,984.5,11.0
2006-12-09,24.5,5.9,0.0,985.2,8.4
2006-12-10,38.5,7.7,0.0,983.6,8.4
2006-12-11,45.4,15.1,0.0,985.1,4.1
2006-12-12,45.8,21.4,0.0,984.1,4.6
2006-12-13,49.2,35.1,0.15,976.2,8.7
2006-12-14,48.5,36.5,0.14,971.8,7.0
2006-12-15,51.3,34.2,0.0,964.2,10.4
2006-12-16,40.0,27.1,0.0,974.7,6.2
2006-12-17,49.9,33.0,0.0,975.2,6.2
2006-12-18,51.7,42.6,0.09,976.9,7.6
2006-12-19,34.1,26.2,0.01,983.3,4.4
2006-12-20,32.1,21.9,0.0,984.6,2.2
2006-12-21,38.7,28.2,0.0,981.9,1.4
2006-12-22,46.9,44.0,0.16,975.8,5.6
2006-12-23,45.9,40.8,0.54,969.0,8.2
2006-12-24,40.4,31.4,0.01,976.1,7.9
2006-12-25,36.2,29.8,0.0,972.9,4.2
2006-12-26,40.2,37.6,0.36,957.0,8.1
2006-12-27,34.9,26.1,0.02,970.3,9.7
2006-12-28,37.3,24.5,0.01,981.4,3.6
2006-12-29,38.6,25.9,0.0,987.2,1.2
2006-12-30,39.4,28.4,0.0,986.4,2.4
2006-12-31,42.6,37.0,0.0,980.4,3.7
2007-01-01,49.4,41.8,0.32,967.2,8.6
2007-01-02,36.7,27.6,0.01,979.9,8.6
2007-01-03,36.9,25.3,0.0,982.0,5.5
2007-01-04,43.8,30.6,0.0,976.3,5.3
2007-01-05,56.0,48.1,0.21,967.1,7.6
2007-01-06,55.6,49.2,0.44,964.4,10.8
2007-01-07,37.3,31.8,0.0,976.7,5.3
2007-01-08,40.3,32.7,0.36,963.3,11.0
2007-01-09,32.8,20.5,0.02,966.8,10.5
2007-01-10,26.0,15.6,0.01,978.0,13.8
2007-01-11,28.4,12.9,0.0,984.6,4.9
2007-01-12,45.8,30.8,0.0,980.5,9.2
2007-01-13,48.8,46.8,0.36,978.7,7.6
2007-01-14,42.2,41.1,0.3,977.5,2.7
2007-01-15,48.7,46.5,0.49,969.9,6.5
2007-01-16,34.3,28.0,0.48,974.4,14.8
2007-01-17,20.6,10.9,0.02,991.4,6.7
2007-01-18,25.9,14.7,0.0,984.3,4.2
2007-01-19,31.8,24.2,0.04,972.4,10.8
2007-01-20,24.1,13.3,0.05,977.9,12.9
2007-01-21,20.0,13.7,0.03,980.3,4.4
2007-01-22,30.7,28.8,0.03,968.4,4.3
2007-01-23,27.5,21.3,0.02,969.3,9.1
2007-01-24,29.2,23.2,0.03,971.1,6.0
2007-01-25,24.1,17.5,0.04,970.7,11.8
2007-01-26,13.6,5.9,0.01,973.5,7.3
2007-01-27,34.4,22.5,0.03,963.2,9.4
2007-01-28,29.7,22.9,0.01,962.8,8.5
2007-01-29,15.2,7.5,0.05,970.9,9.8
2007-01-30,21.2,13.0,0.03,968.8,8.0
2007-01-31,15.5,7.0,0.01,974.7,8.5
2007-02-01,22.5,11.9,0.0,969.3,5.6
2007-02-02,28.6,24.8,0.0,961.8,3.3
2007-02-03,14.5,1.1,0.13,968.2,11.3
2007-02-04,9.2,-7.0,0.0,974.5,12.6
2007-02-05,2.9,-9.2,0.0,980.7,11.1
2007-02-06,2.3,-9.5,0.0,981.9,6.4
2007-02-07,10.9,2.3,0.02,973.6,7.3
2007-02-08,9.9,-2.2,0.01,975.4,8.3
2007-02-09,12.4,0.5,0.0,975.8,7.5
2007-02-10,14.9,3.9,0.0,975.7,6.8
2007-02-11,14.2,2.7,0.0,978.9,6.2
2007-02-12,27.1,10.1,0.0,979.0,4.7
2007-02-13,27.6,22.7,0.05,975.4,8.6
2007-02-14,23.3,19.6,0.88,961.8,9.5
2007-02-15,9.4,2.6,0.01,972.8,8.1
2007-02-16,11.7,5.6,0.0,971.7,6.8
2007-02-17,14.7,8.3,0.0,966.7,3.8
2007-02-18,21.8,16.3,0.04,966.1,9.7
2007-02-19,17.9,10.0,0.03,974.2,6.9
2007-02-20,43.0,24.8,0.0,964.0,9.8
2007-02-21,37.1,31.6,0.22,966.9,3.1
2007-02-22,32.9,27.7,0.0,965.4,8.6
2007-02-23,25.5,16.3,0.01,976.2,15.4
2007-02-24,18.5,8.5,0.02,981.5,4.7
2007-02-25,33.0,24.9,0.2,969.7,7.0
2007-02-26,36.2,31.0,0.24,962.5,6.2
2007-02-27,33.6,25.2,0.0,969.1,5.8
2007-02-28,33.8,23.7,0.0,975.9,2.9
2007-03-01,38.5,25.9,0.0,968.6,7.6
2007-03-02,46.1,33.3,1.06,952.8,13.1
2007-03-03,37.0,23.6,0.39,959.7,9.1
2007-03-04,26.9,18.5,0.01,968.0,11.2
2007-03-05,28.2,17.8,0.03,971.1,13.4
2007-03-06,17.8,2.9,0.05,984.7,10.5
2007-03-07,20.7,10.5,0.09,979.4,5.3
2007-03-08,20.7,7.1,0.03,980.9,4.0
2007-03-09,35.0,15.3,0.0,979.5,5.0
2007-03-10,48.4,33.8,0.0,974.1,8.6
2007-03-11,39.5,27.2,0.06,981.9,7.2
2007-03-12,37.2,21.9,0.0,982.3,3.2
2007-03-13,55.1,30.7,0.0,975.2,6.6
2007-03-14,61.4,49.5,0.0,971.1,7.1
2007-03-15,45.5,40.9,1.1,971.9,9.8
2007-03-16,32.1,25.2,0.33,973.1,8.9
2007-03-17,26.2,18.7,0.53,970.0,11.8
2007-03-18,26.1,15.2,0.01,976.2,10.3
2007-03-19,30.3,19.3,0.0,977.0,4.4
2007-03-20,40.6,31.8,0.47,982.1,8.6
2007-03-21,43.0,24.6,0.0,986.6,6.2
2007-03-22,60.2,46.1,0.0,977.0,11.3
2007-03-23,54.2,51.1,0.4,976.7,5.4
2007-03-24,54.5,51.9,0.78,978.4,4.4
2007-03-25,53.4,41.8,0.03,983.3,5.0
2007-03-26,62.0,42.5,0.0,977.8,6.8
2007-03-27,67.4,51.7,0.0,975.5,6.4
2007-03-28,59.7,51.3,0.29,978.9,6.6
2007-03-29,50.0,10.1,0.0,985.9,9.4
2007-03-30,52.5,12.7,0.0,983.2,3.2
2007-03-31,54.5,22.3,0.0,976.3,3.3
2007-04-01,58.2,44.6,0.02,970.8,6.0
2007-04-02,61.6,44.7,1.42,969.0,10.0
2007-04-03,61.7,37.6,0.0,972.4,6.2
2007-04-04,54.7,40.5,0.06,963.6,11.8
2007-04-05,29.3,18.3,0.1,968.2,16.7
2007-04-06,28.5,17.7,0.0,967.9,11.3
2007-04-07,26.6,14.4,0.01,965.0,11.7
2007-04-08,27.4,18.4,0.0,970.1,10.8
2007-04-09,32.5,22.4,0.01,974.0,6.6
2007-04-10,35.4,21.9,0.0,974.5,3.2
2007-04-11,40.4,26.2,0.0,969.1,10.0
2007-04-12,44.6,39.5,0.44,960.0,10.4
2007-04-13,39.2,29.1,0.05,972.4,13.0
2007-04-14,38.5,27.1,0.01,973.4,4.4
2007-04-15,37.5,35.2,0.66,958.6,12.5
2007-04-16,37.3,28.6,0.04,958.2,21.6
2007-04-17,41.2,35.4,0.08,965.0,14.6
2007-04-18,42.6,34.6,0.04,967.1,4.9
2007-04-19,49.1,35.7,0.0,969.0,5.9
2007-04-20,54.9,32.2,0.0,976.3,5.5
2007-04-21,57.8,26.0,0.0,979.3,4.0
2007-04-22,61.5,31.0,0.0,978.2,3.8
2007-04-23,66.9,39.9,0.0,973.9,7.9
2007-04-24,60.9,48.5,0.32,973.1,7.9
2007-04-25,50.6,38.0,0.0,972.0,5.9
2007-04-26,54.0,46.9,0.86,970.2,8.3
2007-04-27,59.1,51.8,0.19,964.8,7.9
2007-04-28,51.5,46.5,0.18,967.8,8.2
2007-04-29,56.4,44.3,0.1,970.1,8.2
2007-04-30,64.5,39.2,0.01,970.1,9.8
2007-05-01,64.8,39.2,0.0,970.3,7.7
2007-05-02,63.0,49.8,0.43,969.8,8.6
2007-05-03,59.9,35.5,0.0,976.5,9.0
2007-05-04,61.1,36.0,0.0,977.2,7.4
2007-05-05,61.7,41.6,0.0,975.1,3.6
2007-05-06,56.0,22.3,0.0,982.8,10.9
2007-05-07,55.4,28.3,0.0,984.4,3.7
2007-05-08,63.8,33.1,0.0,978.4,4.4
2007-05-09,67.7,44.6,0.0,974.2,2.8
2007-05-10,69.9,52.3,0.0,970.4,3.4
2007-05-11,69.1,52.3,0.0,970.5,4.5
2007-05-12,69.7,51.4,0.0,972.2,7.6
2007-05-13,55.2,31.7,0.0,978.9,8.7
2007-05-14,57.0,34.4,0.0,979.7,2.9
2007-05-15,68.7,48.7,0.0,972.8,8.5
2007-05-16,65.1,55.5,0.16,966.2,8.7
2007-05-17,51.0,45.4,0.64,974.2,6.6
2007-05-18,51.9,40.8,0.08,978.1,8.3
2007-05-19,53.4,34.6,0.02,977.3,8.7
2007-05-20,58.9,48.7,0.07,972.5,6.8
2007-05-21,55.6,42.7,0.02,976.9,5.1
2007-05-22,62.8,44.9,0.0,979.9,0.8
2007-05-23,70.2,51.4,0.0,981.9,1.3
2007-05-24,73.0,56.0,0.0,983.7,3.6
2007-05-25,74.2,57.8,0.0,981.1,3.9
2007-05-26,70.3,58.1,0.0,979.1,4.6
2007-05-27,68.5,57.4,0.44,976.5,4.7
2007-05-28,69.3,57.7,0.07,978.1,4.8
2007-05-29,70.2,47.8,0.0,980.6,4.0
2007-05-30,73.1,52.8,0.0,979.3,2.3
2007-05-31,75.1,58.2,0.0,976.8,2.7
2007-06-01,74.6,59.7,0.0,974.9,2.8
